Stethoscope	ECG
0.022583	-0.115356
0.0253296	-0.115051
-0.000610352	-0.115356
-0.0363159	-0.114746
-0.020752	-0.11261
-0.010376	-0.109253
-0.00488281	-0.105286
-0.0109863	-0.100403
0.00305176	-0.0949097
0.0192261	-0.0891113
0.0137329	-0.0845337
-0.0186157	-0.0808716
-0.0247192	-0.0778198
0.0106812	-0.0750732
0.043335	-0.0732422
0.0436401	-0.0714111
0.0186157	-0.0698853
0.0119019	-0.067749
-0.000915527	-0.065918
-0.00152588	-0.0653076
-0.00213623	-0.0650024
0.00579834	-0.0637817
0.0320435	-0.0616455
0.0280762	-0.0582886
0.020752	-0.0540161
-0.00976563	-0.0494385
-0.0299072	-0.0442505
-0.0442505	-0.0387573
-0.0765991	-0.0332642
-0.0854492	-0.0274658
-0.0671387	-0.0213623
0.00366211	-0.0146484
0.0714111	-0.0088501
0.103149	-0.00518799
0.0909424	-0.00427246
0.0421143	-0.00396729
0.0088501	-0.00335693
-0.0161743	-0.00335693
-0.0299072	-0.00366211
-0.06073	-0.00396729
-0.100098	-0.00396729
-0.10376	-0.00335693
-0.0756836	-0.00213623
-0.0186157	-0.000915527
0.0201416	-0.000305176
0.0579834	0
0.0927734	-0.000305176
0.11322	-0.00213623
0.111694	-0.00396729
0.0613403	-0.00488281
0.0219727	-0.00518799
-0.0384521	-0.00518799
-0.0543213	-0.00488281
-0.0778198	-0.00427246
-0.0769043	-0.00335693
-0.0515747	-0.00335693
-0.0280762	-0.00427246
0.00946045	-0.00579834
0.027771	-0.00793457
0.0500488	-0.0109863
0.0466919	-0.0161743
0.0363159	-0.0238037
0.00457764	-0.0335693
-0.00671387	-0.045166
-0.0119019	-0.0564575
-0.00671387	-0.065918
-0.00976563	-0.0738525
-0.0198364	-0.0817871
-0.0302124	-0.088501
-0.0357056	-0.0939941
-0.0402832	-0.0979614
-0.032959	-0.100403
-0.0280762	-0.103149
-0.00396729	-0.106506
0.00610352	-0.109863
0.0515747	-0.113525
0.0585938	-0.117493
0.0662231	-0.122375
0.0442505	-0.127869
0.032959	-0.133972
0.0186157	-0.139465
-0.0106812	-0.143738
-0.0286865	-0.14679
-0.0491333	-0.148315
-0.0311279	-0.148621
-0.0479126	-0.147705
-0.0366211	-0.144958
-0.0204468	-0.142517
0.010376	-0.141296
0.0244141	-0.142212
0.0231934	-0.144348
0.0253296	-0.146179
0.0482178	-0.147095
0.0601196	-0.147705
0.0479126	-0.148315
0.0244141	-0.14801
-0.0161743	-0.1474
-0.0949097	-0.146484
-0.173645	-0.144348
-0.183716	-0.142212
-0.100403	-0.140991
0.0189209	-0.140381
0.105286	-0.140076
0.146179	-0.140381
0.143433	-0.140686
0.13092	-0.142822
0.0961304	-0.145569
0.0305176	-0.148315
-0.0338745	-0.149536
-0.0762939	-0.148926
-0.083313	-0.147095
-0.0515747	-0.145264
-0.00854492	-0.142517
-0.00244141	-0.139771
-0.0354004	-0.137024
-0.0805664	-0.134888
-0.0997925	-0.132446
-0.0686646	-0.13031
-0.00732422	-0.128784
0.0457764	-0.129395
0.0808716	-0.13092
0.107727	-0.133362
0.110779	-0.135193
0.0894165	-0.136414
0.0405884	-0.137939
-0.0177002	-0.13855
-0.0564575	-0.136719
-0.0848389	-0.133362
-0.0827026	-0.13092
-0.078125	-0.1297
-0.0537109	-0.129089
-0.0125122	-0.129395
0.0311279	-0.130615
0.0674438	-0.131836
0.0683594	-0.132446
0.0463867	-0.132446
0.0292969	-0.132751
0.0140381	-0.132751
-0.00915527	-0.131531
-0.0363159	-0.128174
-0.0466919	-0.122986
-0.0265503	-0.116577
-0.00213623	-0.109558
0.00274658	-0.104065
0.015564	-0.100708
0.0167847	-0.0985718
0.0164795	-0.0973511
0.0180054	-0.0979614
-0.0140381	-0.0997925
-0.0482178	-0.102539
-0.0491333	-0.104675
-0.0393677	-0.105896
-0.0140381	-0.106201
0.0192261	-0.106201
0.0323486	-0.106506
0.0482178	-0.107727
0.0567627	-0.110779
0.0375366	-0.114746
0.0183105	-0.117798
-0.0161743	-0.118103
-0.0497437	-0.115967
-0.0384521	-0.115051
-0.0119019	-0.116577
0.000305176	-0.116882
0.00976563	-0.114136
0.000915527	-0.109863
-0.015564	-0.105896
-0.0119019	-0.102539
-0.0283813	-0.0991821
-0.027771	-0.0970459
0.000305176	-0.0970459
0.0204468	-0.098877
0.0445557	-0.101013
0.0534058	-0.10376
0.0335693	-0.106201
0.020752	-0.107727
-0.00213623	-0.108948
-0.0271606	-0.109253
-0.0408936	-0.108337
-0.0531006	-0.107117
-0.0509644	-0.105286
-0.0109863	-0.103149
0.0195313	-0.101318
0.050354	-0.0994873
0.0689697	-0.098877
0.0506592	-0.0991821
0.0131226	-0.0997925
-0.0222778	-0.101624
-0.043335	-0.10437
-0.0344849	-0.106506
-0.032959	-0.108032
-0.0576782	-0.108337
-0.0448608	-0.108948
-0.0192261	-0.110474
0.00427246	-0.11261
0.0549316	-0.112915
0.0759888	-0.111694
0.071106	-0.111389
0.0460815	-0.111694
0.0012207	-0.11261
-0.0143433	-0.112915
-0.0170898	-0.11261
-0.0305176	-0.111389
-0.0341797	-0.110779
-0.0231934	-0.11261
-0.0241089	-0.116882
-0.0198364	-0.121765
-0.0195313	-0.122375
-0.015564	-0.120239
0.00518799	-0.117493
0.0106812	-0.115051
0.0228882	-0.112
0.0366211	-0.107727
0.0253296	-0.102539
0.0238037	-0.0967407
0.0146484	-0.0912476
-0.00427246	-0.0869751
-0.0100708	-0.085144
-0.0158691	-0.0860596
-0.0354004	-0.0888062
-0.0372314	-0.0921631
-0.0289917	-0.0964355
-0.0106812	-0.101013
0.0259399	-0.105591
0.0427246	-0.109558
0.0463867	-0.11261
0.0170898	-0.114746
-0.0177002	-0.115051
-0.0271606	-0.114441
-0.0302124	-0.114746
-0.0305176	-0.115967
-0.010376	-0.115662
-0.00152588	-0.11322
0.0115967	-0.110168
0.0268555	-0.108337
0.0283813	-0.106812
0.0415039	-0.106201
0.0454712	-0.106812
0.00457764	-0.106506
-0.0567627	-0.10498
-0.0753784	-0.103149
-0.0549316	-0.101013
-0.00854492	-0.0976563
0.0112915	-0.0927734
0.0131226	-0.0857544
0.0292969	-0.0769043
0.038147	-0.0668335
0.0436401	-0.0567627
0.0357056	-0.0473022
0.022583	-0.0390625
0.0106812	-0.0317383
0.00366211	-0.0259399
-0.0213623	-0.0210571
-0.0387573	-0.0170898
-0.0558472	-0.0125122
-0.0787354	-0.00640869
-0.0949097	0.00183105
-0.085144	0.0119019
-0.0500488	0.0228882
0.0134277	0.0350952
0.0845337	0.0485229
0.137329	0.0619507
0.161743	0.0747681
0.135193	0.0863647
0.0820923	0.0958252
0.0137329	0.101929
-0.0482178	0.105286
-0.0915527	0.105591
-0.125122	0.101929
-0.109558	0.0939941
-0.0881958	0.0842285
-0.0250244	0.0735474
-0.0106812	0.0616455
0.0247192	0.0469971
0.0317383	0.0283813
0.0534058	0.00854492
0.0521851	-0.0106812
0.0643921	-0.0296021
0.0662231	-0.0485229
0.0415039	-0.0668335
-0.00823975	-0.0836182
-0.0531006	-0.0979614
-0.0839233	-0.109863
-0.0631714	-0.120544
-0.0506592	-0.130005
-0.0231934	-0.137634
-0.0274658	-0.143127
-0.00671387	-0.145569
0.0115967	-0.144958
0.0643921	-0.141907
0.0805664	-0.138245
0.0964355	-0.135193
0.0579834	-0.133362
0.0280762	-0.132751
-0.0201416	-0.133667
-0.0439453	-0.137024
-0.0640869	-0.144043
-0.0604248	-0.154724
-0.0564575	-0.166931
-0.0427246	-0.179749
-0.0158691	-0.19043
0.00610352	-0.195313
0.0244141	-0.192261
0.0216675	-0.178833
0.0100708	-0.151978
0.0131226	-0.108643
0.0228882	-0.0488281
0.0265503	0.0274658
0.017395	0.120544
0.00396729	0.231323
0.00457764	0.356445
0.00732422	0.489502
0.00701904	0.624084
-0.00976563	0.752869
-0.00701904	0.866699
-0.0112915	0.957642
0.0134277	1.01776
0.0222778	1.04004
0.0219727	1.0202
-0.0195313	0.957031
-0.0579834	0.854187
-0.0918579	0.717163
-0.098877	0.557556
-0.088501	0.389099
-0.0546265	0.22644
0.00671387	0.0796509
0.0869751	-0.0448608
0.174866	-0.140076
0.212402	-0.202332
0.19043	-0.233459
0.0875854	-0.239258
-0.0363159	-0.227661
-0.1474	-0.205078
-0.160522	-0.177917
-0.0869751	-0.151367
0.0143433	-0.130615
0.0430298	-0.118103
-0.0424194	-0.115051
-0.144653	-0.119934
-0.18219	-0.1297
-0.108948	-0.140381
0.0543213	-0.150757
0.226135	-0.159607
0.323486	-0.166931
0.244751	-0.170288
0.0952148	-0.169067
-0.0683594	-0.1651
-0.196838	-0.160217
-0.309143	-0.155029
-0.306702	-0.148621
-0.230713	-0.141602
-0.0918579	-0.135498
0.0396729	-0.132446
0.170288	-0.131836
0.282593	-0.133057
0.326843	-0.135193
0.31189	-0.137024
0.23468	-0.13916
0.0912476	-0.140381
-0.0979614	-0.140381
-0.280457	-0.139771
-0.380249	-0.13855
-0.390015	-0.135803
-0.295105	-0.131226
-0.119324	-0.126648
0.0738525	-0.123596
0.198975	-0.122375
0.249329	-0.121765
0.255737	-0.120544
0.231934	-0.119629
0.150146	-0.118103
0.0759888	-0.116882
0.00701904	-0.116272
-0.0735474	-0.115662
-0.136108	-0.113831
-0.145874	-0.111694
-0.0973511	-0.109863
-0.0634766	-0.108337
-0.0125122	-0.107117
-0.00671387	-0.106506
0.00671387	-0.106201
0.00610352	-0.106201
0.0350952	-0.105591
0.0247192	-0.104065
-0.00640869	-0.101624
-0.0180054	-0.0982666
-0.0518799	-0.0949097
-0.0375366	-0.0915527
0.00427246	-0.0875854
0.0216675	-0.083313
0.0012207	-0.0799561
-0.00457764	-0.0778198
0.020752	-0.0775146
0.0115967	-0.0762939
0.0106812	-0.0741577
0.0088501	-0.0723267
0.00335693	-0.0714111
-0.0115967	-0.0704956
0.00213623	-0.0695801
0.000915527	-0.0683594
-0.0088501	-0.0653076
0.00183105	-0.06073
0.0177002	-0.055542
0.0125122	-0.0518799
-0.0164795	-0.050354
0.0222778	-0.0491333
0.0408936	-0.0476074
0.0234985	-0.0460815
-0.0128174	-0.045166
-0.00793457	-0.0448608
0.012207	-0.0448608
-0.0244141	-0.045166
-0.0195313	-0.0439453
-0.0195313	-0.0418091
0.022583	-0.038147
0.012207	-0.0341797
-0.00610352	-0.0308228
-0.00152588	-0.0280762
0.0250244	-0.0244141
-0.0106812	-0.0201416
-0.0537109	-0.0152588
0.00335693	-0.00915527
0.00976563	-0.00366211
0.00396729	0.000610352
0.00183105	0.00396729
0.0482178	0.00701904
-0.000610352	0.0100708
-0.0372314	0.0131226
-0.0161743	0.0164795
-0.00488281	0.0192261
-0.00610352	0.0195313
-0.0222778	0.0180054
-0.00976563	0.0158691
-0.00518799	0.0140381
-0.0161743	0.0125122
0.0183105	0.0119019
0.020752	0.0128174
0.0231934	0.0152588
0.0296021	0.0189209
0.00274658	0.022583
0.0314331	0.0262451
-0.00152588	0.0292969
-0.022583	0.0311279
-0.0317383	0.0332642
-0.0671387	0.0360107
-0.0167847	0.0372314
-0.0363159	0.0369263
0.0195313	0.03479
0.0320435	0.0311279
0.050354	0.0256348
0.0366211	0.0204468
-0.00152588	0.0152588
0.0387573	0.0100708
-0.0311279	0.00366211
-0.00335693	-0.00396729
-0.0213623	-0.0119019
-0.0262451	-0.0198364
0.017395	-0.0274658
0.0112915	-0.0341797
0.0384521	-0.0408936
-0.00488281	-0.0482178
-0.0314331	-0.0567627
-0.0363159	-0.0656128
-0.088501	-0.0738525
-0.010376	-0.0817871
0.0280762	-0.0900269
0.00732422	-0.098877
0.0344849	-0.108337
0.00732422	-0.116272
0.0561523	-0.120544
0.043335	-0.122681
0.0460815	-0.124817
0.0540161	-0.126038
0.00366211	-0.125732
-0.0204468	-0.124817
-0.0646973	-0.123596
-0.0479126	-0.124207
-0.0366211	-0.127869
-0.0836182	-0.133362
-0.0500488	-0.137024
-0.00976563	-0.13916
-0.0238037	-0.140991
0.022583	-0.141907
0.0549316	-0.140381
0.0680542	-0.137024
0.0442505	-0.133057
0.0634766	-0.128479
0.072937	-0.122681
0.0448608	-0.116577
-0.0296021	-0.111389
-0.13031	-0.108337
-0.131836	-0.107117
-0.112	-0.107422
-0.0473022	-0.108643
0.0363159	-0.109863
0.0582886	-0.110168
0.0253296	-0.110474
0.0408936	-0.110168
0.067749	-0.110168
0.0314331	-0.111084
0.0149536	-0.111389
0.0149536	-0.110474
0.0012207	-0.108643
0.00854492	-0.106506
0.0357056	-0.105896
0.0411987	-0.106506
0.0442505	-0.106201
-0.0335693	-0.10498
-0.0823975	-0.10376
-0.0805664	-0.102234
-0.0765991	-0.100708
-0.0213623	-0.0982666
-0.0231934	-0.0961304
0.083313	-0.0942993
0.0811768	-0.0924683
0.071106	-0.0915527
0.071106	-0.0915527
0	-0.0921631
-0.0128174	-0.0927734
-0.108337	-0.0930786
-0.137634	-0.0933838
-0.0973511	-0.093689
-0.0671387	-0.0949097
0.0198364	-0.0961304
0.0531006	-0.0958252
0.0723267	-0.093689
0.0680542	-0.090332
0.0375366	-0.0875854
0.0158691	-0.085144
0.0308228	-0.0827026
0.010376	-0.0805664
0.0195313	-0.0787354
-0.0427246	-0.0769043
-0.06073	-0.0756836
-0.038147	-0.0750732
-0.0650024	-0.0750732
-0.00274658	-0.0750732
0.0106812	-0.0747681
0.0341797	-0.0747681
0.0210571	-0.0750732
0.00915527	-0.0759888
0.0567627	-0.0784302
0.050354	-0.0814819
0.055542	-0.0836182
0.03479	-0.085144
0.0320435	-0.0860596
0.00427246	-0.0857544
-0.0354004	-0.085144
-0.0515747	-0.0842285
-0.0592041	-0.083313
-0.0445557	-0.0827026
-0.0326538	-0.0823975
-0.0320435	-0.0820923
-0.0186157	-0.0820923
0.00854492	-0.0820923
-0.000915527	-0.0827026
0.0152588	-0.085144
0.0247192	-0.0872803
0.0128174	-0.0875854
-0.045166	-0.0860596
-0.0393677	-0.0836182
-0.0424194	-0.0817871
-0.0509644	-0.0802612
0.015564	-0.0787354
0.0466919	-0.0775146
0.10376	-0.0769043
0.134888	-0.0753784
0.0997925	-0.0735474
0.00793457	-0.0726318
-0.0473022	-0.072937
-0.0735474	-0.0747681
-0.106506	-0.0765991
-0.0442505	-0.0775146
-0.0262451	-0.0784302
0.00213623	-0.0790405
0.0189209	-0.0790405
0.0338745	-0.0793457
0.00976563	-0.0808716
0.0695801	-0.0817871
0.0396729	-0.0814819
0.00854492	-0.0805664
-0.0256348	-0.0805664
-0.057373	-0.0823975
-0.0747681	-0.0836182
-0.045166	-0.0842285
-0.0540161	-0.0842285
-0.0509644	-0.0836182
0.0405884	-0.0836182
0.0250244	-0.0848389
0.0411987	-0.0872803
0.0848389	-0.0894165
0.0442505	-0.0894165
0.0561523	-0.0872803
0.0427246	-0.085144
0.0106812	-0.0842285
-0.0332642	-0.0836182
-0.0201416	-0.0820923
-0.0726318	-0.0793457
-0.0534058	-0.0762939
-0.0628662	-0.0750732
-0.0628662	-0.0750732
-0.038147	-0.0750732
0.0106812	-0.0750732
0.0219727	-0.0753784
0.0466919	-0.0762939
0.0491333	-0.0775146
0.0393677	-0.0778198
0.0613403	-0.0775146
0.0442505	-0.0765991
0.0369263	-0.0750732
0.0473022	-0.0726318
0.0241089	-0.0689697
-0.0177002	-0.0643921
-0.0720215	-0.0610352
-0.0921631	-0.06073
-0.085144	-0.0628662
-0.0683594	-0.0656128
-0.0320435	-0.0689697
-0.00793457	-0.0723267
0.0244141	-0.0750732
0.0479126	-0.0784302
0.0509644	-0.0820923
0.0415039	-0.0860596
0.0305176	-0.088501
-0.0088501	-0.0891113
0.0012207	-0.0872803
0.0268555	-0.0830078
0.0338745	-0.0772095
0.0292969	-0.0708008
0.0164795	-0.0631714
-0.0256348	-0.0552368
-0.032959	-0.0469971
-0.0268555	-0.038147
-0.0521851	-0.0283813
-0.0497437	-0.0195313
-0.0219727	-0.012207
-0.0369263	-0.00579834
0.000305176	0
0.00701904	0.00396729
0.00976563	0.00854492
0.022583	0.0146484
0.0531006	0.0228882
0.0473022	0.0335693
0.0500488	0.0460815
0.0488281	0.0598145
-0.0152588	0.0741577
-0.0469971	0.0891113
-0.0344849	0.104065
-0.0350952	0.119019
-0.0134277	0.132141
0.012207	0.141907
-0.00946045	0.148926
-0.00396729	0.152893
0.0274658	0.152588
-0.0204468	0.148315
0.00762939	0.140381
0.010376	0.13031
-0.00701904	0.118713
-0.0256348	0.105591
0.00213623	0.0897217
-0.0131226	0.0714111
0.0411987	0.0506592
0.0576782	0.0286865
0.0234985	0.00823975
-0.0289917	-0.00946045
-0.0292969	-0.0253296
-0.0497437	-0.0393677
-0.0262451	-0.0512695
0.015564	-0.0616455
0.0244141	-0.0704956
0.0210571	-0.0778198
0.0418091	-0.0827026
-0.0204468	-0.0857544
-0.0234985	-0.0872803
-0.0109863	-0.0891113
-0.00701904	-0.0915527
0.000610352	-0.0946045
0.0164795	-0.0976563
-0.00305176	-0.101013
-0.0180054	-0.105896
0.0012207	-0.111389
-0.0112915	-0.115051
-0.0186157	-0.119019
-0.0088501	-0.125427
-0.00823975	-0.134277
0.0167847	-0.143433
0.0473022	-0.148926
0.0115967	-0.148315
0.0152588	-0.138245
0.0125122	-0.117188
-0.0088501	-0.0836182
-0.0158691	-0.0363159
-0.00549316	0.0256348
-0.0128174	0.102539
-0.0128174	0.194702
-0.00457764	0.301208
0.0253296	0.418396
0.0344849	0.538025
0.0311279	0.652466
0.0088501	0.756836
0.0177002	0.847473
0.0234985	0.918579
-0.0088501	0.961914
-0.0411987	0.970764
-0.0393677	0.942688
-0.0430298	0.877991
-0.0668335	0.780334
-0.105286	0.655823
-0.0881958	0.514526
-0.0546265	0.368347
0.00732422	0.225525
0.09552	0.0942993
0.142517	-0.0186157
0.194397	-0.107117
0.208435	-0.167847
0.151672	-0.2005
0.0112915	-0.207825
-0.130005	-0.196228
-0.253601	-0.174561
-0.256348	-0.151367
-0.128784	-0.1297
0.022583	-0.111084
0.105591	-0.0958252
0.078125	-0.0863647
-0.0164795	-0.0830078
-0.0970459	-0.0848389
-0.0973511	-0.0906372
0.0109863	-0.0979614
0.19165	-0.103455
0.310059	-0.105286
0.31189	-0.105591
0.220337	-0.106201
0.0933838	-0.107727
-0.0964355	-0.108948
-0.331421	-0.109863
-0.528564	-0.111084
-0.620422	-0.112
-0.500488	-0.111389
-0.234375	-0.109558
0.110779	-0.108032
0.420837	-0.106201
0.588379	-0.10498
0.617371	-0.10437
0.551147	-0.10437
0.354919	-0.104675
0.0592041	-0.104065
-0.221863	-0.103149
-0.374451	-0.101624
-0.422363	-0.101624
-0.390015	-0.102234
-0.2771	-0.101929
-0.119019	-0.100708
0.0241089	-0.0994873
0.100403	-0.0976563
0.113525	-0.09552
0.118408	-0.0933838
0.0863647	-0.0912476
0.0598145	-0.0894165
0.0497437	-0.0878906
0.0335693	-0.0866699
0.0436401	-0.0866699
0.0585938	-0.0881958
0.0665283	-0.0875854
0.0912476	-0.0836182
0.0726318	-0.0787354
0.027771	-0.0753784
-0.0375366	-0.0741577
-0.0860596	-0.0738525
-0.116272	-0.0723267
-0.144653	-0.0695801
-0.14801	-0.0671387
-0.130005	-0.0665283
-0.0888062	-0.0665283
-0.0228882	-0.0656128
0.017395	-0.0646973
0.0665283	-0.0634766
0.104675	-0.0613403
0.124207	-0.0582886
0.111389	-0.055542
0.0848389	-0.0527954
0.0558472	-0.0506592
-0.0106812	-0.0491333
-0.0814819	-0.0479126
-0.123901	-0.0476074
-0.12085	-0.0485229
-0.0817871	-0.0506592
-0.0436401	-0.0527954
0.0143433	-0.0537109
0.0723267	-0.0524902
0.0915527	-0.050354
0.108643	-0.0473022
0.0860596	-0.0436401
0.0570679	-0.0393677
0.0256348	-0.0341797
0.0238037	-0.0286865
0.000915527	-0.0231934
-0.0219727	-0.0195313
-0.0384521	-0.0177002
-0.0726318	-0.0161743
-0.0961304	-0.0140381
-0.0759888	-0.0115967
-0.0357056	-0.00946045
-0.0289917	-0.00762939
0.000915527	-0.00488281
0.0509644	-0.00183105
0.0549316	0.00152588
0.093689	0.00457764
0.0521851	0.00732422
0.0387573	0.010376
-0.0213623	0.0146484
-0.0158691	0.0186157
-0.0335693	0.0213623
-0.0744629	0.0238037
-0.0445557	0.0271606
-0.0488281	0.0305176
-0.0186157	0.0335693
-0.0119019	0.0366211
0.0289917	0.0396729
0.0534058	0.0421143
0.0241089	0.0427246
0.0152588	0.0421143
0.00671387	0.0421143
-0.010376	0.0430298
-0.0112915	0.043335
-0.0137329	0.0427246
-0.0271606	0.0436401
-0.0115967	0.0454712
0.0302124	0.0482178
0.0216675	0.0509644
0.00213623	0.0524902
0.0253296	0.0531006
0.0198364	0.0534058
0.0161743	0.0534058
-0.012207	0.0524902
-0.03479	0.0500488
-0.00915527	0.0460815
0.00793457	0.0411987
0.012207	0.0354004
0.0167847	0.0296021
0.0106812	0.0238037
-0.00579834	0.0177002
-0.00823975	0.010376
-0.0363159	0.00152588
-0.0308228	-0.00701904
0.00305176	-0.0149536
-0.00152588	-0.022583
-0.012207	-0.0311279
0.0375366	-0.0390625
0.0424194	-0.0457764
-0.0012207	-0.0515747
0.00671387	-0.0567627
-0.0204468	-0.0619507
-0.0274658	-0.0662231
-0.00610352	-0.0698853
-0.0299072	-0.0723267
-0.0119019	-0.0741577
0.00274658	-0.0759888
-0.00427246	-0.078125
0.0143433	-0.0820923
0.0152588	-0.0869751
0.0308228	-0.0921631
0.0445557	-0.0958252
0.0228882	-0.0985718
-0.0140381	-0.101013
-0.0210571	-0.102844
-0.0256348	-0.10437
-0.017395	-0.105591
0.0271606	-0.106506
0.0357056	-0.106812
0.0430298	-0.106201
0.0610352	-0.104675
0.0244141	-0.103455
-0.0439453	-0.103455
-0.177612	-0.105286
-0.275269	-0.107727
-0.245972	-0.110779
-0.111084	-0.111694
0.0927734	-0.110474
0.220642	-0.109253
0.252686	-0.107727
0.247803	-0.105286
0.21759	-0.101929
0.139771	-0.0976563
0.0421143	-0.0927734
-0.0961304	-0.088501
-0.175781	-0.0869751
-0.19989	-0.0866699
-0.136719	-0.0866699
-0.0756836	-0.0869751
-0.00305176	-0.0888062
0.0427246	-0.0909424
0.0109863	-0.093689
-0.00671387	-0.0967407
-0.0183105	-0.0985718
0.00488281	-0.0985718
0.0241089	-0.0967407
0.0158691	-0.0939941
0.0787354	-0.0906372
0.0784302	-0.0878906
0.0338745	-0.0857544
-0.017395	-0.0842285
-0.0558472	-0.083313
-0.0802612	-0.0823975
-0.0918579	-0.0823975
-0.0848389	-0.083313
-0.0393677	-0.0854492
0.0228882	-0.0878906
0.0512695	-0.0878906
0.108643	-0.0863647
0.110779	-0.0845337
0.0881958	-0.0817871
0.0473022	-0.0778198
0.0134277	-0.0732422
-0.0436401	-0.0692749
-0.0601196	-0.065918
-0.0765991	-0.0637817
-0.0747681	-0.0619507
-0.0350952	-0.0604248
-0.0177002	-0.0595093
-0.0167847	-0.0604248
0.00976563	-0.062561
-0.00549316	-0.0653076
0.0115967	-0.0668335
0.0476074	-0.0668335
0.0534058	-0.0656128
0.0704956	-0.0640869
0.0610352	-0.062561
0.00152588	-0.0613403
-0.0390625	-0.06073
-0.0872803	-0.0604248
-0.0921631	-0.0601196
-0.0427246	-0.0598145
-0.0128174	-0.0592041
0.00976563	-0.0595093
0.0222778	-0.0610352
0.0280762	-0.0628662
0.0314331	-0.0643921
0.0366211	-0.0662231
0.0479126	-0.0686646
0.0436401	-0.0708008
0.0241089	-0.0717163
-0.00457764	-0.071106
-0.0473022	-0.0701904
-0.0442505	-0.0698853
-0.0402832	-0.0689697
-0.0204468	-0.067749
-0.00213623	-0.065918
-0.0149536	-0.0634766
0.00671387	-0.0616455
0.0137329	-0.0601196
0.0158691	-0.0592041
0.0143433	-0.0595093
-0.00732422	-0.0616455
0.0134277	-0.0643921
0.000610352	-0.0662231
0.0231934	-0.0674438
0.0161743	-0.0686646
-0.00213623	-0.0698853
-0.00396729	-0.0720215
-0.0344849	-0.0732422
-0.0204468	-0.0747681
-0.0360107	-0.0756836
