L I	L III	L II(Calc.)
-0.00366211	0.0692749	0.0656128
-0.0125122	0.0515747	0.0390625
-0.0231934	0.0335693	0.010376
-0.03479	0.0149536	-0.0198364
-0.0448608	-0.00396729	-0.0488281
-0.0518799	-0.0219727	-0.0738525
-0.055542	-0.0387573	-0.0942993
-0.0564575	-0.0546265	-0.111084
-0.0534058	-0.0704956	-0.123901
-0.0466919	-0.0845337	-0.131226
-0.0369263	-0.0964355	-0.133362
-0.0253296	-0.10498	-0.13031
-0.0140381	-0.110474	-0.124512
-0.00396729	-0.112915	-0.116882
0.00183105	-0.113831	-0.112
0.00274658	-0.113525	-0.110779
0.000305176	-0.113831	-0.113525
-0.00274658	-0.115662	-0.118408
-0.00488281	-0.119019	-0.123901
-0.00640869	-0.125427	-0.131836
-0.00610352	-0.136414	-0.142517
-0.00335693	-0.151978	-0.155334
0.0012207	-0.169373	-0.168152
0.00610352	-0.184326	-0.178223
0.0115967	-0.194092	-0.182495
0.0183105	-0.196533	-0.178223
0.0268555	-0.189819	-0.162964
0.0369263	-0.172119	-0.135193
0.0469971	-0.140686	-0.093689
0.0549316	-0.0933838	-0.0384521
0.0598145	-0.0305176	0.0292969
0.0613403	0.0476074	0.108948
0.0604248	0.139771	0.200195
0.0592041	0.244751	0.303955
0.0588989	0.357361	0.41626
0.0592041	0.469055	0.528259
0.0610352	0.572815	0.63385
0.0656128	0.664673	0.730286
0.0708008	0.742188	0.812988
0.0744629	0.798645	0.873108
0.0759888	0.824585	0.900574
0.0756836	0.814819	0.890503
0.0723267	0.771484	0.843811
0.065918	0.699768	0.765686
0.0561523	0.603943	0.660095
0.0424194	0.489502	0.531921
0.0265503	0.362549	0.389099
0.00915527	0.23407	0.243225
-0.00915527	0.115051	0.105896
-0.0262451	0.0131226	-0.0131226
-0.039978	-0.0686646	-0.108643
-0.0485229	-0.128784	-0.177307
-0.0497437	-0.166931	-0.216675
-0.045166	-0.186768	-0.231934
-0.0369263	-0.192261	-0.229187
-0.0286865	-0.186462	-0.215149
-0.0238037	-0.172729	-0.196533
-0.0234985	-0.15625	-0.179749
-0.0241089	-0.142212	-0.166321
-0.0222778	-0.133972	-0.15625
-0.0195313	-0.131836	-0.151367
-0.0177002	-0.132141	-0.149841
-0.017395	-0.133057	-0.150452
-0.0177002	-0.135498	-0.153198
-0.017395	-0.139465	-0.15686
-0.0158691	-0.143738	-0.159607
-0.0109863	-0.14801	-0.158997
-0.00427246	-0.151978	-0.15625
0.00335693	-0.155945	-0.152588
0.0088501	-0.159912	-0.151062
0.0115967	-0.163269	-0.151672
0.0119019	-0.166016	-0.154114
0.010376	-0.167236	-0.15686
0.00854492	-0.166931	-0.158386
0.00732422	-0.16571	-0.158386
0.00823975	-0.16449	-0.15625
0.0106812	-0.162964	-0.152283
0.0152588	-0.161133	-0.145874
0.020752	-0.159607	-0.138855
0.0259399	-0.158081	-0.132141
0.0308228	-0.15686	-0.126038
0.0357056	-0.15625	-0.120544
0.038147	-0.155334	-0.117188
0.0360107	-0.154419	-0.118408
0.0299072	-0.153503	-0.123596
0.0216675	-0.152283	-0.130615
0.0125122	-0.150146	-0.137634
0.00244141	-0.14679	-0.144348
-0.00701904	-0.142822	-0.149841
-0.0158691	-0.137939	-0.153809
-0.0216675	-0.133057	-0.154724
-0.0228882	-0.129089	-0.151978
-0.0189209	-0.126648	-0.145569
-0.0119019	-0.122986	-0.134888
-0.00396729	-0.117493	-0.12146
0.00305176	-0.110779	-0.107727
0.00946045	-0.105591	-0.0961304
0.0146484	-0.102234	-0.0875854
0.0177002	-0.100098	-0.0823975
0.0198364	-0.0997925	-0.0799561
0.0210571	-0.100098	-0.0790405
0.0216675	-0.101318	-0.0796509
0.0210571	-0.104065	-0.0830078
0.0189209	-0.107727	-0.0888062
0.0164795	-0.111389	-0.0949097
0.0152588	-0.115356	-0.100098
0.015564	-0.120239	-0.104675
0.0164795	-0.125122	-0.108643
0.0161743	-0.128479	-0.112305
0.0158691	-0.131226	-0.115356
0.015564	-0.133667	-0.118103
0.015564	-0.135193	-0.119629
0.0158691	-0.135803	-0.119934
0.0164795	-0.135803	-0.119324
0.0167847	-0.136108	-0.119324
0.017395	-0.136414	-0.119019
0.0183105	-0.136414	-0.118103
0.0183105	-0.133972	-0.115662
0.0186157	-0.1297	-0.111084
0.0204468	-0.124817	-0.10437
0.0222778	-0.119019	-0.0967407
0.0234985	-0.113831	-0.090332
0.0253296	-0.108948	-0.0836182
0.0296021	-0.105896	-0.0762939
0.0366211	-0.105896	-0.0692749
0.0454712	-0.108948	-0.0634766
0.0540161	-0.112915	-0.0588989
0.0604248	-0.116882	-0.0564575
0.0643921	-0.119934	-0.055542
0.0662231	-0.12207	-0.0558472
0.0656128	-0.123901	-0.0582886
0.0619507	-0.125427	-0.0634766
0.0564575	-0.126343	-0.0698853
0.0515747	-0.128479	-0.0769043
0.0485229	-0.132446	-0.0839233
0.0466919	-0.136414	-0.0897217
0.0457764	-0.13916	-0.0933838
0.0466919	-0.142212	-0.09552
0.0497437	-0.147095	-0.0973511
0.0546265	-0.153198	-0.0985718
0.0610352	-0.159302	-0.0982666
0.0689697	-0.163574	-0.0946045
0.0769043	-0.1651	-0.0881958
0.0823975	-0.164185	-0.0817871
0.0842285	-0.162354	-0.078125
0.0830078	-0.159912	-0.0769043
0.0796509	-0.156555	-0.0769043
0.0765991	-0.154114	-0.0775146
0.0744629	-0.153198	-0.0787354
0.0732422	-0.153809	-0.0805664
0.072937	-0.155945	-0.0830078
0.0714111	-0.158386	-0.0869751
0.067749	-0.159912	-0.0921631
0.0640869	-0.160522	-0.0964355
0.0631714	-0.159302	-0.0961304
0.0634766	-0.15625	-0.0927734
0.062561	-0.151367	-0.0888062
0.0601196	-0.145569	-0.0854492
0.0570679	-0.13855	-0.0814819
0.0534058	-0.130615	-0.0772095
0.0497437	-0.121765	-0.0720215
0.0473022	-0.11322	-0.065918
0.0460815	-0.105896	-0.0598145
0.045166	-0.0991821	-0.0540161
0.0436401	-0.0927734	-0.0491333
0.0408936	-0.0863647	-0.0454712
0.0384521	-0.0802612	-0.0418091
0.0366211	-0.0747681	-0.038147
0.0354004	-0.071106	-0.0357056
0.032959	-0.0683594	-0.0354004
0.0274658	-0.0656128	-0.038147
0.0210571	-0.0631714	-0.0421143
0.0134277	-0.06073	-0.0473022
0.00518799	-0.0576782	-0.0524902
-0.00305176	-0.0552368	-0.0582886
-0.00976563	-0.0546265	-0.0643921
-0.015564	-0.0546265	-0.0701904
-0.020752	-0.0540161	-0.0747681
-0.0247192	-0.0531006	-0.0778198
-0.0280762	-0.0521851	-0.0802612
-0.0299072	-0.0521851	-0.0820923
-0.0305176	-0.0527954	-0.083313
-0.0299072	-0.0534058	-0.083313
-0.0289917	-0.0537109	-0.0827026
-0.0292969	-0.0537109	-0.0830078
-0.0305176	-0.0537109	-0.0842285
-0.0317383	-0.0531006	-0.0848389
-0.0320435	-0.0527954	-0.0848389
-0.0317383	-0.0521851	-0.0839233
-0.0320435	-0.0506592	-0.0827026
-0.0320435	-0.0482178	-0.0802612
-0.0314331	-0.0463867	-0.0778198
-0.0296021	-0.0460815	-0.0756836
-0.0268555	-0.0460815	-0.072937
-0.0231934	-0.0460815	-0.0692749
-0.0183105	-0.0469971	-0.0653076
-0.0143433	-0.0485229	-0.0628662
-0.0146484	-0.0488281	-0.0634766
-0.0183105	-0.0491333	-0.0674438
-0.0231934	-0.0497437	-0.072937
-0.0283813	-0.0500488	-0.0784302
-0.0344849	-0.0497437	-0.0842285
-0.0424194	-0.0482178	-0.0906372
-0.0509644	-0.0448608	-0.0958252
-0.0585938	-0.0408936	-0.0994873
-0.0646973	-0.0366211	-0.101318
-0.0695801	-0.0320435	-0.101624
-0.0708008	-0.027771	-0.0985718
-0.065918	-0.0259399	-0.0918579
-0.0570679	-0.0253296	-0.0823975
-0.0454712	-0.0253296	-0.0708008
-0.0341797	-0.0262451	-0.0604248
-0.0234985	-0.0296021	-0.0531006
-0.0125122	-0.0357056	-0.0482178
-0.00183105	-0.0424194	-0.0442505
0.00640869	-0.0476074	-0.0411987
0.0106812	-0.050354	-0.0396729
0.010376	-0.0515747	-0.0411987
0.00854492	-0.0512695	-0.0427246
0.00488281	-0.050354	-0.0454712
-0.000610352	-0.0482178	-0.0488281
-0.00701904	-0.0445557	-0.0515747
-0.0134277	-0.0393677	-0.0527954
-0.0189209	-0.0338745	-0.0527954
-0.0219727	-0.0299072	-0.0518799
-0.0219727	-0.0286865	-0.0506592
-0.0204468	-0.0299072	-0.050354
-0.0177002	-0.0317383	-0.0494385
-0.0140381	-0.0335693	-0.0476074
-0.0100708	-0.0354004	-0.0454712
-0.00701904	-0.0360107	-0.0430298
-0.00518799	-0.0357056	-0.0408936
-0.00488281	-0.0338745	-0.0387573
-0.00457764	-0.0317383	-0.0363159
-0.00457764	-0.0305176	-0.0350952
-0.00396729	-0.0292969	-0.0332642
-0.00305176	-0.027771	-0.0308228
-0.00183105	-0.0250244	-0.0268555
-0.000305176	-0.0210571	-0.0213623
0.00183105	-0.0164795	-0.0146484
0.00488281	-0.0137329	-0.0088501
0.00915527	-0.0128174	-0.00366211
0.0140381	-0.012207	0.00183105
0.0195313	-0.010376	0.00915527
0.0241089	-0.00671387	0.017395
0.0256348	-0.00396729	0.0216675
0.022583	-0.00335693	0.0192261
0.015564	-0.00427246	0.0112915
0.00610352	-0.00488281	0.0012207
-0.00488281	-0.00366211	-0.00854492
-0.0152588	-0.00213623	-0.017395
-0.0250244	-0.00305176	-0.0280762
-0.0332642	-0.00671387	-0.039978
-0.0393677	-0.0112915	-0.0506592
-0.0436401	-0.0149536	-0.0585938
-0.0460815	-0.017395	-0.0634766
-0.0448608	-0.0198364	-0.0646973
-0.038147	-0.0228882	-0.0610352
-0.0280762	-0.0265503	-0.0546265
-0.0170898	-0.0299072	-0.0469971
-0.00732422	-0.0326538	-0.039978
0.000610352	-0.0344849	-0.0338745
0.00671387	-0.0350952	-0.0283813
0.00915527	-0.0335693	-0.0244141
0.00732422	-0.0302124	-0.0228882
0.00244141	-0.0259399	-0.0234985
-0.00335693	-0.0210571	-0.0244141
-0.00915527	-0.0167847	-0.0259399
-0.0146484	-0.0131226	-0.027771
-0.0204468	-0.00976563	-0.0302124
-0.0262451	-0.00701904	-0.0332642
-0.0299072	-0.00549316	-0.0354004
-0.0311279	-0.00640869	-0.0375366
-0.0296021	-0.00946045	-0.0390625
-0.0256348	-0.0134277	-0.0390625
-0.0201416	-0.0177002	-0.0378418
-0.0125122	-0.0222778	-0.03479
-0.00457764	-0.0268555	-0.0314331
0.00305176	-0.0317383	-0.0286865
0.0100708	-0.0360107	-0.0259399
0.015564	-0.0387573	-0.0231934
0.0198364	-0.038147	-0.0183105
0.0219727	-0.0332642	-0.0112915
0.0210571	-0.0247192	-0.00366211
0.0180054	-0.0143433	0.00366211
0.0137329	-0.00213623	0.0115967
0.00854492	0.0128174	0.0213623
0.000610352	0.0302124	0.0308228
-0.00762939	0.0476074	0.039978
-0.0140381	0.0634766	0.0494385
-0.0180054	0.0775146	0.0595093
-0.0198364	0.0888062	0.0689697
-0.0192261	0.0961304	0.0769043
-0.0149536	0.0994873	0.0845337
-0.00854492	0.0991821	0.0906372
0.000305176	0.0970459	0.0973511
0.00976563	0.0961304	0.105896
0.0180054	0.0982666	0.116272
0.0247192	0.103149	0.127869
0.0299072	0.110168	0.140076
0.0317383	0.118713	0.150452
0.0299072	0.13031	0.160217
0.0247192	0.143433	0.168152
0.0180054	0.15625	0.174255
0.0109863	0.166931	0.177917
0.00366211	0.176086	0.179749
-0.00457764	0.1828	0.178223
-0.0128174	0.185242	0.172424
-0.0201416	0.1828	0.162659
-0.0262451	0.177917	0.151672
-0.0311279	0.172119	0.140991
-0.0360107	0.166016	0.130005
-0.0405884	0.158386	0.117798
-0.0439453	0.147705	0.10376
-0.0448608	0.132446	0.0875854
-0.0430298	0.114136	0.071106
-0.0390625	0.0946045	0.055542
-0.0344849	0.0732422	0.0387573
-0.0292969	0.0491333	0.0198364
-0.0241089	0.0234985	-0.000610352
-0.0189209	-0.00213623	-0.0210571
-0.0140381	-0.0256348	-0.0396729
-0.010376	-0.045166	-0.055542
-0.00915527	-0.0601196	-0.0692749
-0.010376	-0.0695801	-0.0799561
-0.0131226	-0.0738525	-0.0869751
-0.0152588	-0.0753784	-0.0906372
-0.0164795	-0.0753784	-0.0918579
-0.0170898	-0.0741577	-0.0912476
-0.017395	-0.0720215	-0.0894165
-0.0170898	-0.0708008	-0.0878906
-0.0161743	-0.0720215	-0.0881958
-0.0134277	-0.0775146	-0.0909424
-0.00915527	-0.0863647	-0.09552
-0.00457764	-0.0979614	-0.102539
-0.000610352	-0.111389	-0.112
0.00183105	-0.124512	-0.122681
0.00366211	-0.133667	-0.130005
0.00427246	-0.138245	-0.133972
0.00549316	-0.136414	-0.13092
0.0088501	-0.126038	-0.117188
0.015564	-0.105896	-0.090332
0.0253296	-0.0741577	-0.0488281
0.0354004	-0.0292969	0.00610352
0.0427246	0.0314331	0.0741577
0.0485229	0.109558	0.158081
0.0558472	0.204773	0.26062
0.0656128	0.314941	0.380554
0.0775146	0.430603	0.508118
0.0906372	0.541687	0.632324
0.102539	0.642395	0.744934
0.114746	0.730286	0.845032
0.127563	0.798035	0.925598
0.139465	0.835876	0.975342
0.146179	0.840149	0.986328
0.144043	0.810547	0.95459
0.133667	0.748596	0.882263
0.117188	0.65918	0.776367
0.0958252	0.549622	0.645447
0.0695801	0.427246	0.496826
0.0405884	0.301514	0.342102
0.0109863	0.1828	0.193787
-0.0164795	0.0793457	0.0628662
-0.0384521	-0.00488281	-0.043335
-0.0524902	-0.0671387	-0.119629
-0.0579834	-0.108032	-0.166016
-0.0558472	-0.132141	-0.187988
-0.0476074	-0.143127	-0.190735
-0.0350952	-0.144043	-0.179138
-0.0213623	-0.139465	-0.160828
-0.00915527	-0.131836	-0.140991
-0.000305176	-0.124207	-0.124512
0.00518799	-0.117798	-0.11261
0.00671387	-0.11322	-0.106506
0.00579834	-0.111389	-0.105591
0.00244141	-0.112	-0.109558
-0.00274658	-0.112915	-0.115662
-0.00976563	-0.113831	-0.123596
-0.0170898	-0.11322	-0.13031
-0.0238037	-0.111084	-0.134888
-0.0292969	-0.107422	-0.136719
-0.032959	-0.103455	-0.136414
-0.0360107	-0.0997925	-0.135803
-0.0387573	-0.0970459	-0.135803
-0.039978	-0.0961304	-0.136108
-0.0384521	-0.098877	-0.137329
-0.0341797	-0.104065	-0.138245
-0.0274658	-0.111084	-0.13855
-0.0192261	-0.119324	-0.13855
-0.0106812	-0.127563	-0.138245
-0.00305176	-0.133362	-0.136414
0.00457764	-0.136719	-0.132141
0.0125122	-0.138855	-0.126343
0.0192261	-0.139771	-0.120544
0.0222778	-0.13855	-0.116272
0.020752	-0.135803	-0.115051
0.0164795	-0.131531	-0.115051
0.0112915	-0.126648	-0.115356
0.00671387	-0.123291	-0.116577
0.00244141	-0.120239	-0.117798
-0.00244141	-0.118103	-0.120544
-0.00762939	-0.117188	-0.124817
-0.0112915	-0.117493	-0.128784
-0.012207	-0.117798	-0.130005
-0.0115967	-0.118408	-0.130005
-0.00946045	-0.119019	-0.128479
-0.00610352	-0.119629	-0.125732
-0.00366211	-0.119019	-0.122681
-0.00213623	-0.118103	-0.120239
-0.00152588	-0.117493	-0.119019
-0.000610352	-0.117493	-0.118103
0.000610352	-0.119019	-0.118408
0.00213623	-0.12146	-0.119324
0.00335693	-0.124817	-0.12146
0.00457764	-0.127869	-0.123291
0.00579834	-0.130005	-0.124207
0.00640869	-0.130615	-0.124207
0.00640869	-0.130005	-0.123596
0.00732422	-0.128784	-0.12146
0.00976563	-0.126648	-0.116882
0.0128174	-0.123596	-0.110779
0.0149536	-0.119629	-0.104675
0.0167847	-0.117188	-0.100403
0.0186157	-0.116272	-0.0976563
0.0189209	-0.116577	-0.0976563
0.0177002	-0.117493	-0.0997925
0.0167847	-0.118408	-0.101624
0.0158691	-0.120544	-0.104675
0.0161743	-0.123596	-0.107422
0.0180054	-0.127563	-0.109558
0.0204468	-0.131226	-0.110779
0.0231934	-0.133057	-0.109863
0.0268555	-0.133057	-0.106201
0.0314331	-0.132141	-0.100708
0.0366211	-0.130005	-0.0933838
0.0415039	-0.126648	-0.085144
0.0463867	-0.122681	-0.0762939
0.0512695	-0.119629	-0.0683594
0.055542	-0.117798	-0.0622559
0.057373	-0.115967	-0.0585938
0.0567627	-0.113831	-0.0570679
0.055542	-0.11261	-0.0570679
0.0543213	-0.111694	-0.057373
0.0531006	-0.111389	-0.0582886
0.0500488	-0.110779	-0.06073
0.0454712	-0.109863	-0.0643921
0.0418091	-0.109558	-0.067749
0.0396729	-0.110474	-0.0708008
0.0375366	-0.11261	-0.0750732
0.0354004	-0.115051	-0.0796509
0.0338745	-0.118713	-0.0848389
0.0350952	-0.124207	-0.0891113
0.0384521	-0.129395	-0.0909424
0.043335	-0.134277	-0.0909424
0.0479126	-0.137939	-0.0900269
0.0531006	-0.139465	-0.0863647
0.0595093	-0.139771	-0.0802612
0.0674438	-0.140991	-0.0735474
0.0759888	-0.144958	-0.0689697
0.0845337	-0.149841	-0.0653076
0.0918579	-0.154419	-0.062561
0.0967407	-0.157471	-0.06073
0.0997925	-0.160217	-0.0604248
0.101624	-0.164795	-0.0631714
0.102539	-0.172119	-0.0695801
0.102234	-0.180359	-0.078125
0.0997925	-0.187378	-0.0875854
0.0949097	-0.191956	-0.0970459
0.088501	-0.191956	-0.103455
0.0805664	-0.187988	-0.107422
0.0714111	-0.18219	-0.110779
0.0616455	-0.175781	-0.114136
0.0527954	-0.168762	-0.115967
0.0457764	-0.161133	-0.115356
0.0408936	-0.152588	-0.111694
0.0375366	-0.144043	-0.106506
0.0363159	-0.137329	-0.101013
0.0375366	-0.132141	-0.0946045
0.0405884	-0.127563	-0.0869751
0.0439453	-0.123596	-0.0796509
0.0457764	-0.119934	-0.0741577
0.0448608	-0.115662	-0.0708008
0.0418091	-0.110474	-0.0686646
0.0366211	-0.106506	-0.0698853
0.0299072	-0.10376	-0.0738525
0.022583	-0.101624	-0.0790405
0.0152588	-0.0982666	-0.0830078
0.00762939	-0.0930786	-0.0854492
-0.00183105	-0.0860596	-0.0878906
-0.0128174	-0.078125	-0.0909424
-0.022583	-0.0714111	-0.0939941
-0.0283813	-0.0674438	-0.0958252
-0.0305176	-0.065918	-0.0964355
-0.0308228	-0.0656128	-0.0964355
-0.0311279	-0.0665283	-0.0976563
-0.0320435	-0.0683594	-0.100403
-0.0323486	-0.071106	-0.103455
-0.0314331	-0.0756836	-0.107117
-0.0292969	-0.0814819	-0.110779
-0.0274658	-0.0857544	-0.11322
-0.027771	-0.0878906	-0.115662
-0.0308228	-0.0881958	-0.119019
-0.0344849	-0.0863647	-0.12085
-0.0384521	-0.0814819	-0.119934
-0.0405884	-0.0756836	-0.116272
-0.0402832	-0.0717163	-0.112
-0.0384521	-0.0701904	-0.108643
-0.0354004	-0.0701904	-0.105591
-0.0317383	-0.0701904	-0.101929
-0.0259399	-0.0704956	-0.0964355
-0.0183105	-0.0726318	-0.0909424
-0.00976563	-0.0759888	-0.0857544
-0.00335693	-0.0802612	-0.0836182
0.000610352	-0.0848389	-0.0842285
0.00274658	-0.0881958	-0.0854492
0.00305176	-0.0888062	-0.0857544
0.000610352	-0.0878906	-0.0872803
-0.00488281	-0.0860596	-0.0909424
-0.0128174	-0.0836182	-0.0964355
-0.0210571	-0.0817871	-0.102844
-0.0292969	-0.0790405	-0.108337
-0.0360107	-0.0756836	-0.111694
-0.0408936	-0.0726318	-0.113525
-0.0436401	-0.071106	-0.114746
-0.0445557	-0.0692749	-0.113831
-0.0448608	-0.0665283	-0.111389
-0.0445557	-0.0643921	-0.108948
-0.043335	-0.0622559	-0.105591
-0.0402832	-0.0604248	-0.100708
-0.0354004	-0.0585938	-0.0939941
-0.0292969	-0.0567627	-0.0860596
-0.0241089	-0.0549316	-0.0790405
-0.0204468	-0.0540161	-0.0744629
-0.0183105	-0.0546265	-0.072937
-0.0170898	-0.0558472	-0.072937
-0.0170898	-0.0570679	-0.0741577
-0.0195313	-0.0576782	-0.0772095
-0.0253296	-0.0582886	-0.0836182
-0.0314331	-0.0598145	-0.0912476
-0.0378418	-0.0616455	-0.0994873
-0.0454712	-0.062561	-0.108032
-0.0540161	-0.0613403	-0.115356
-0.0604248	-0.0588989	-0.119324
-0.0619507	-0.057373	-0.119324
-0.0585938	-0.057373	-0.115967
-0.0506592	-0.057373	-0.108032
-0.0411987	-0.0564575	-0.0976563
-0.0317383	-0.0552368	-0.0869751
-0.0219727	-0.0558472	-0.0778198
-0.012207	-0.0588989	-0.071106
-0.00244141	-0.0643921	-0.0668335
0.00640869	-0.071106	-0.0646973
0.0131226	-0.0775146	-0.0643921
0.0170898	-0.083313	-0.0662231
0.0177002	-0.0888062	-0.071106
0.0161743	-0.0927734	-0.0765991
0.0140381	-0.0952148	-0.0811768
0.0119019	-0.09552	-0.0836182
0.00915527	-0.0942993	-0.085144
0.00579834	-0.0921631	-0.0863647
0.00244141	-0.090332	-0.0878906
-0.00152588	-0.0872803	-0.0888062
-0.00579834	-0.0830078	-0.0888062
-0.0100708	-0.0787354	-0.0888062
-0.0134277	-0.0756836	-0.0891113
-0.0161743	-0.0738525	-0.0900269
-0.0170898	-0.0723267	-0.0894165
-0.0161743	-0.0701904	-0.0863647
-0.0152588	-0.0683594	-0.0836182
-0.0146484	-0.0686646	-0.083313
-0.0137329	-0.0704956	-0.0842285
-0.0115967	-0.0723267	-0.0839233
-0.00854492	-0.0726318	-0.0811768
-0.00518799	-0.0732422	-0.0784302
-0.00183105	-0.0750732	-0.0769043
0.000305176	-0.0784302	-0.078125
-0.000610352	-0.0814819	-0.0820923
-0.00335693	-0.083313	-0.0866699
-0.00671387	-0.083313	-0.0900269
-0.00946045	-0.0823975	-0.0918579
-0.0125122	-0.0814819	-0.0939941
-0.0177002	-0.0802612	-0.0979614
-0.0247192	-0.0784302	-0.103149
-0.0326538	-0.0762939	-0.108948
-0.0405884	-0.0723267	-0.112915
-0.0469971	-0.067749	-0.114746
-0.050354	-0.0637817	-0.114136
-0.0506592	-0.0613403	-0.112
-0.0482178	-0.0613403	-0.109558
-0.0448608	-0.0619507	-0.106812
-0.0421143	-0.0616455	-0.10376
-0.0387573	-0.0604248	-0.0991821
-0.0350952	-0.0598145	-0.0949097
-0.0323486	-0.0610352	-0.0933838
-0.0305176	-0.0634766	-0.0939941
-0.0292969	-0.0662231	-0.09552
-0.0299072	-0.0674438	-0.0973511
-0.0317383	-0.0686646	-0.100403
-0.0332642	-0.0708008	-0.104065
-0.0326538	-0.0732422	-0.105896
-0.0292969	-0.0747681	-0.104065
-0.0244141	-0.0747681	-0.0991821
-0.0186157	-0.072937	-0.0915527
-0.012207	-0.0708008	-0.0830078
-0.00610352	-0.0683594	-0.0744629
-0.000915527	-0.0643921	-0.0653076
0.00244141	-0.0579834	-0.055542
0.00274658	-0.0497437	-0.0469971
0.00183105	-0.0402832	-0.0384521
0.00152588	-0.0314331	-0.0299072
0.000915527	-0.0241089	-0.0231934
-0.000915527	-0.0186157	-0.0195313
-0.00366211	-0.0131226	-0.0167847
-0.00579834	-0.00732422	-0.0131226
-0.00640869	-0.000915527	-0.00732422
-0.00549316	0.00549316	0
-0.00457764	0.0125122	0.00793457
-0.00335693	0.020752	0.017395
-0.00305176	0.0320435	0.0289917
-0.00396729	0.0466919	0.0427246
-0.00579834	0.0628662	0.0570679
-0.00854492	0.0784302	0.0698853
-0.012207	0.0939941	0.0817871
-0.0167847	0.109558	0.0927734
-0.0210571	0.124817	0.10376
-0.0234985	0.136414	0.112915
-0.0228882	0.142822	0.119934
-0.0189209	0.143433	0.124512
-0.0128174	0.13855	0.125732
-0.00640869	0.129395	0.122986
-0.0012207	0.117188	0.115967
0.0012207	0.10437	0.105591
0.00244141	0.0906372	0.0930786
0.00335693	0.0759888	0.0793457
0.00396729	0.0604248	0.0643921
0.00274658	0.0442505	0.0469971
-0.00183105	0.027771	0.0259399
-0.00946045	0.0115967	0.00213623
-0.0177002	-0.00396729	-0.0216675
-0.0234985	-0.0189209	-0.0424194
-0.0256348	-0.0338745	-0.0595093
-0.0247192	-0.0485229	-0.0732422
-0.022583	-0.0628662	-0.0854492
-0.0177002	-0.0769043	-0.0946045
-0.00976563	-0.0894165	-0.0991821
-0.00274658	-0.0994873	-0.102234
